recipe_id,acc_select,acc_holdout
GFZ_337,0.88,0.833333333333333
GFZ_338,0.88,0.833333333333333
GFZ_339,0.88,0.75
GFZ_340,0.88,0.833333333333333
GFZ_341,0.88,0.833333333333333
GFZ_343,0.88,0.791666666666667
GFZ_362,0.88,0.791666666666667
GFZ_364,0.88,0.833333333333333
GFZ_366,0.88,0.833333333333333
GFZ_370,0.88,0.708333333333333
GFZ_372,0.88,0.708333333333333
GFZ_374,0.88,0.708333333333333
GFZ_376,0.88,0.791666666666667
GFZ_377,0.88,0.791666666666667
GFZ_378,0.88,0.75
GFZ_379,0.88,0.791666666666667
GFZ_380,0.88,0.75
GFZ_381,0.88,0.791666666666667
GFZ_382,0.88,0.708333333333333
GFZ_383,0.88,0.791666666666667
GFZ_401,0.88,0.75
GFZ_403,0.88,0.75
GFZ_405,0.88,0.75
GFZ_42,0.88,0.875
GFZ_432,0.88,0.791666666666667
GFZ_433,0.88,0.75
GFZ_435,0.88,0.75
GFZ_437,0.88,0.791666666666667
GFZ_439,0.88,0.791666666666667
GFZ_48,0.88,0.791666666666667
GFZ_498,0.88,0.833333333333333
GFZ_50,0.88,0.791666666666667
GFZ_505,0.88,0.791666666666667
GFZ_509,0.88,0.75
GFZ_511,0.88,0.75
GFZ_52,0.88,0.791666666666667
GFZ_520,0.88,0.833333333333333
GFZ_522,0.88,0.833333333333333
GFZ_523,0.88,0.833333333333333
GFZ_526,0.88,0.791666666666667
GFZ_529,0.88,0.791666666666667
GFZ_531,0.88,0.791666666666667
GFZ_576,0.88,0.583333333333333
GFZ_578,0.88,0.583333333333333
GFZ_580,0.88,0.583333333333333
GFZ_582,0.88,0.583333333333333
GFZ_583,0.88,0.583333333333333
GFZ_584,0.88,0.541666666666667
GFZ_586,0.88,0.541666666666667
GFZ_587,0.88,0.541666666666667
GFZ_588,0.88,0.541666666666667
GFZ_589,0.88,0.541666666666667
GFZ_590,0.88,0.541666666666667
GFZ_591,0.88,0.541666666666667
GFZ_609,0.88,0.625
GFZ_61,0.88,0.833333333333333
GFZ_611,0.88,0.625
GFZ_612,0.88,0.625
GFZ_613,0.88,0.625
GFZ_614,0.88,0.625
GFZ_615,0.88,0.625
GFZ_617,0.88,0.583333333333333
GFZ_619,0.88,0.583333333333333
GFZ_620,0.88,0.583333333333333
GFZ_621,0.88,0.583333333333333
GFZ_622,0.88,0.541666666666667
GFZ_623,0.88,0.583333333333333
GFZ_84,0.88,0.791666666666667
GFZ_86,0.88,0.791666666666667
GFZ_89,0.88,0.75
GFZ_93,0.88,0.75
JPL_0,0.88,0.75
JPL_1,0.88,0.75
JPL_102,0.88,0.75
JPL_176,0.88,0.875
JPL_178,0.88,0.875
JPL_199,0.88,0.708333333333333
JPL_2,0.88,0.75
JPL_20,0.88,0.708333333333333
JPL_200,0.88,0.916666666666667
JPL_201,0.88,0.875
JPL_202,0.88,0.916666666666667
JPL_203,0.88,0.916666666666667
JPL_204,0.88,0.916666666666667
JPL_205,0.88,0.875
JPL_206,0.88,0.916666666666667
JPL_207,0.88,0.875
JPL_216,0.88,0.875
JPL_217,0.88,0.916666666666667
JPL_218,0.88,0.875
JPL_219,0.88,0.916666666666667
JPL_22,0.88,0.708333333333333
JPL_220,0.88,0.875
JPL_222,0.88,0.916666666666667
JPL_224,0.88,0.875
JPL_225,0.88,0.833333333333333
JPL_226,0.88,0.833333333333333
JPL_227,0.88,0.833333333333333
JPL_228,0.88,0.833333333333333
JPL_229,0.88,0.791666666666667
JPL_230,0.88,0.833333333333333
JPL_231,0.88,0.791666666666667
JPL_3,0.88,0.75
JPL_369,0.88,0.833333333333333
JPL_371,0.88,0.833333333333333
JPL_373,0.88,0.833333333333333
JPL_375,0.88,0.833333333333333
JPL_4,0.88,0.75
JPL_400,0.88,0.75
JPL_401,0.88,0.791666666666667
JPL_402,0.88,0.75
JPL_403,0.88,0.791666666666667
JPL_404,0.88,0.75
JPL_405,0.88,0.791666666666667
JPL_406,0.88,0.75
JPL_409,0.88,0.708333333333333
JPL_412,0.88,0.666666666666667
JPL_413,0.88,0.708333333333333
JPL_414,0.88,0.666666666666667
JPL_415,0.88,0.708333333333333
JPL_416,0.88,0.708333333333333
JPL_418,0.88,0.708333333333333
JPL_420,0.88,0.708333333333333
JPL_422,0.88,0.708333333333333
JPL_435,0.88,0.791666666666667
JPL_437,0.88,0.791666666666667
JPL_439,0.88,0.833333333333333
JPL_48,0.88,0.791666666666667
JPL_489,0.88,0.833333333333333
JPL_491,0.88,0.833333333333333
JPL_5,0.88,0.75
JPL_50,0.88,0.791666666666667
JPL_508,0.88,0.708333333333333
JPL_510,0.88,0.708333333333333
JPL_513,0.88,0.833333333333333
JPL_515,0.88,0.833333333333333
JPL_52,0.88,0.791666666666667
JPL_521,0.88,0.833333333333333
JPL_532,0.88,0.75
JPL_533,0.88,0.791666666666667
JPL_534,0.88,0.75
JPL_6,0.88,0.75
JPL_7,0.88,0.75
JPL_81,0.88,0.708333333333333
JPL_83,0.88,0.708333333333333
JPL_85,0.88,0.708333333333333
JPL_87,0.88,0.708333333333333
CSR_113,0.84,0.791666666666667
CSR_116,0.84,0.75
CSR_117,0.84,0.75
CSR_118,0.84,0.75
CSR_119,0.84,0.791666666666667
CSR_121,0.84,0.75
CSR_123,0.84,0.75
CSR_145,0.84,0.708333333333333
CSR_147,0.84,0.708333333333333
CSR_17,0.84,0.791666666666667
CSR_18,0.84,0.75
CSR_208,0.84,0.916666666666667
CSR_210,0.84,0.916666666666667
CSR_211,0.84,0.916666666666667
CSR_224,0.84,0.791666666666667
CSR_225,0.84,0.791666666666667
CSR_226,0.84,0.791666666666667
CSR_227,0.84,0.791666666666667
CSR_228,0.84,0.791666666666667
CSR_229,0.84,0.791666666666667
CSR_230,0.84,0.791666666666667
CSR_231,0.84,0.791666666666667
CSR_24,0.84,0.75
CSR_25,0.84,0.791666666666667
CSR_26,0.84,0.75
CSR_28,0.84,0.75
CSR_29,0.84,0.75
CSR_30,0.84,0.75
CSR_329,0.84,0.666666666666667
CSR_331,0.84,0.666666666666667
CSR_335,0.84,0.666666666666667
CSR_336,0.84,0.666666666666667
CSR_337,0.84,0.666666666666667
CSR_338,0.84,0.666666666666667
CSR_341,0.84,0.708333333333333
CSR_342,0.84,0.708333333333333
CSR_343,0.84,0.708333333333333
CSR_348,0.84,0.708333333333333
CSR_400,0.84,0.75
CSR_467,0.84,0.708333333333333
CSR_528,0.84,0.75
CSR_544,0.84,0.708333333333333
CSR_545,0.84,0.708333333333333
CSR_546,0.84,0.708333333333333
CSR_547,0.84,0.708333333333333
CSR_548,0.84,0.708333333333333
CSR_550,0.84,0.708333333333333
CSR_551,0.84,0.708333333333333
CSR_56,0.84,0.75
CSR_57,0.84,0.833333333333333
CSR_576,0.84,0.666666666666667
CSR_577,0.84,0.666666666666667
CSR_579,0.84,0.666666666666667
CSR_58,0.84,0.75
CSR_580,0.84,0.708333333333333
CSR_582,0.84,0.708333333333333
CSR_589,0.84,0.625
CSR_59,0.84,0.875
CSR_60,0.84,0.75
CSR_61,0.84,0.791666666666667
CSR_611,0.84,0.625
CSR_612,0.84,0.625
CSR_614,0.84,0.666666666666667
CSR_615,0.84,0.625
CSR_62,0.84,0.791666666666667
CSR_63,0.84,0.75
CSR_88,0.84,0.708333333333333
GFZ_114,0.84,0.791666666666667
GFZ_116,0.84,0.791666666666667
GFZ_118,0.84,0.75
GFZ_145,0.84,0.75
GFZ_147,0.84,0.75
GFZ_149,0.84,0.708333333333333
GFZ_151,0.84,0.708333333333333
GFZ_17,0.84,0.833333333333333
GFZ_19,0.84,0.833333333333333
GFZ_24,0.84,0.875
GFZ_241,0.84,0.791666666666667
GFZ_242,0.84,0.833333333333333
GFZ_243,0.84,0.833333333333333
GFZ_244,0.84,0.833333333333333
GFZ_246,0.84,0.833333333333333
GFZ_248,0.84,0.75
GFZ_25,0.84,0.833333333333333
GFZ_250,0.84,0.791666666666667
GFZ_256,0.84,0.791666666666667
GFZ_257,0.84,0.791666666666667
GFZ_258,0.84,0.833333333333333
GFZ_259,0.84,0.833333333333333
GFZ_260,0.84,0.791666666666667
GFZ_261,0.84,0.791666666666667
GFZ_262,0.84,0.791666666666667
GFZ_263,0.84,0.791666666666667
GFZ_27,0.84,0.833333333333333
GFZ_28,0.84,0.791666666666667
GFZ_29,0.84,0.75
GFZ_31,0.84,0.833333333333333
GFZ_328,0.84,0.708333333333333
GFZ_329,0.84,0.708333333333333
GFZ_330,0.84,0.708333333333333
GFZ_331,0.84,0.708333333333333
GFZ_332,0.84,0.791666666666667
GFZ_333,0.84,0.75
GFZ_334,0.84,0.75
GFZ_335,0.84,0.75
GFZ_342,0.84,0.833333333333333
GFZ_344,0.84,0.791666666666667
GFZ_345,0.84,0.833333333333333
GFZ_346,0.84,0.833333333333333
GFZ_347,0.84,0.791666666666667
GFZ_348,0.84,0.833333333333333
GFZ_349,0.84,0.833333333333333
GFZ_350,0.84,0.833333333333333
GFZ_351,0.84,0.791666666666667
GFZ_400,0.84,0.75
GFZ_402,0.84,0.75
GFZ_404,0.84,0.75
GFZ_406,0.84,0.75
GFZ_407,0.84,0.75
GFZ_409,0.84,0.708333333333333
GFZ_413,0.84,0.666666666666667
GFZ_415,0.84,0.666666666666667
GFZ_436,0.84,0.791666666666667
GFZ_438,0.84,0.75
GFZ_465,0.84,0.708333333333333
GFZ_467,0.84,0.708333333333333
GFZ_469,0.84,0.708333333333333
GFZ_504,0.84,0.75
GFZ_506,0.84,0.75
GFZ_507,0.84,0.791666666666667
GFZ_508,0.84,0.708333333333333
GFZ_510,0.84,0.708333333333333
GFZ_528,0.84,0.791666666666667
GFZ_530,0.84,0.791666666666667
GFZ_532,0.84,0.833333333333333
GFZ_533,0.84,0.75
GFZ_534,0.84,0.791666666666667
GFZ_535,0.84,0.791666666666667
GFZ_536,0.84,0.666666666666667
GFZ_537,0.84,0.708333333333333
GFZ_538,0.84,0.666666666666667
GFZ_539,0.84,0.708333333333333
GFZ_54,0.84,0.791666666666667
GFZ_540,0.84,0.708333333333333
GFZ_541,0.84,0.666666666666667
GFZ_543,0.84,0.666666666666667
GFZ_552,0.84,0.666666666666667
GFZ_553,0.84,0.708333333333333
GFZ_554,0.84,0.666666666666667
GFZ_555,0.84,0.708333333333333
GFZ_556,0.84,0.666666666666667
GFZ_557,0.84,0.666666666666667
GFZ_558,0.84,0.666666666666667
GFZ_559,0.84,0.666666666666667
GFZ_56,0.84,0.833333333333333
GFZ_57,0.84,0.833333333333333
GFZ_577,0.84,0.583333333333333
GFZ_579,0.84,0.583333333333333
GFZ_58,0.84,0.791666666666667
GFZ_581,0.84,0.583333333333333
GFZ_585,0.84,0.541666666666667
GFZ_59,0.84,0.833333333333333
GFZ_595,0.84,0.5
GFZ_596,0.84,0.541666666666667
GFZ_597,0.84,0.5
GFZ_598,0.84,0.5
GFZ_599,0.84,0.5
GFZ_60,0.84,0.833333333333333
GFZ_608,0.84,0.625
GFZ_610,0.84,0.583333333333333
GFZ_616,0.84,0.583333333333333
GFZ_618,0.84,0.583333333333333
GFZ_62,0.84,0.75
GFZ_625,0.84,0.541666666666667
GFZ_627,0.84,0.541666666666667
GFZ_628,0.84,0.541666666666667
GFZ_629,0.84,0.541666666666667
GFZ_63,0.84,0.833333333333333
GFZ_630,0.84,0.541666666666667
GFZ_631,0.84,0.541666666666667
GFZ_633,0.84,0.5
GFZ_634,0.84,0.5
GFZ_635,0.84,0.5
GFZ_636,0.84,0.5
GFZ_637,0.84,0.5
GFZ_638,0.84,0.5
GFZ_639,0.84,0.5
GFZ_88,0.84,0.75
GFZ_90,0.84,0.75
GFZ_91,0.84,0.75
GFZ_92,0.84,0.708333333333333
GFZ_94,0.84,0.708333333333333
GFZ_95,0.84,0.75
JPL_100,0.84,0.708333333333333
JPL_101,0.84,0.666666666666667
JPL_103,0.84,0.708333333333333
JPL_105,0.84,0.833333333333333
JPL_106,0.84,0.75
JPL_107,0.84,0.833333333333333
JPL_109,0.84,0.833333333333333
JPL_111,0.84,0.833333333333333
JPL_198,0.84,0.75
JPL_208,0.84,0.833333333333333
JPL_209,0.84,0.875
JPL_210,0.84,0.916666666666667
JPL_211,0.84,0.875
JPL_212,0.84,0.916666666666667
JPL_213,0.84,0.916666666666667
JPL_214,0.84,0.916666666666667
JPL_215,0.84,0.916666666666667
JPL_24,0.84,0.75
JPL_25,0.84,0.791666666666667
JPL_258,0.84,0.625
JPL_26,0.84,0.75
JPL_260,0.84,0.625
JPL_262,0.84,0.625
JPL_27,0.84,0.791666666666667
JPL_28,0.84,0.75
JPL_29,0.84,0.791666666666667
JPL_30,0.84,0.75
JPL_31,0.84,0.791666666666667
JPL_336,0.84,0.791666666666667
JPL_337,0.84,0.791666666666667
JPL_338,0.84,0.791666666666667
JPL_339,0.84,0.791666666666667
JPL_340,0.84,0.791666666666667
JPL_341,0.84,0.791666666666667
JPL_342,0.84,0.791666666666667
JPL_343,0.84,0.791666666666667
JPL_352,0.84,0.708333333333333
JPL_353,0.84,0.708333333333333
JPL_354,0.84,0.708333333333333
JPL_355,0.84,0.708333333333333
JPL_356,0.84,0.708333333333333
JPL_357,0.84,0.708333333333333
JPL_358,0.84,0.708333333333333
JPL_359,0.84,0.708333333333333
JPL_360,0.84,0.791666666666667
JPL_361,0.84,0.791666666666667
JPL_362,0.84,0.791666666666667
JPL_363,0.84,0.791666666666667
JPL_364,0.84,0.791666666666667
JPL_365,0.84,0.833333333333333
JPL_366,0.84,0.791666666666667
JPL_367,0.84,0.791666666666667
JPL_368,0.84,0.833333333333333
JPL_370,0.84,0.791666666666667
JPL_372,0.84,0.833333333333333
JPL_374,0.84,0.833333333333333
JPL_376,0.84,0.75
JPL_377,0.84,0.75
JPL_378,0.84,0.75
JPL_379,0.84,0.75
JPL_380,0.84,0.75
JPL_381,0.84,0.75
JPL_382,0.84,0.75
JPL_383,0.84,0.75
JPL_408,0.84,0.708333333333333
JPL_410,0.84,0.708333333333333
JPL_411,0.84,0.708333333333333
JPL_433,0.84,0.791666666666667
JPL_464,0.84,0.708333333333333
JPL_465,0.84,0.75
JPL_466,0.84,0.708333333333333
JPL_467,0.84,0.75
JPL_469,0.84,0.708333333333333
JPL_470,0.84,0.708333333333333
JPL_471,0.84,0.708333333333333
JPL_504,0.84,0.708333333333333
JPL_505,0.84,0.791666666666667
JPL_506,0.84,0.708333333333333
JPL_507,0.84,0.791666666666667
JPL_509,0.84,0.708333333333333
JPL_511,0.84,0.708333333333333
JPL_520,0.84,0.833333333333333
JPL_522,0.84,0.833333333333333
JPL_528,0.84,0.791666666666667
JPL_529,0.84,0.791666666666667
JPL_530,0.84,0.791666666666667
JPL_531,0.84,0.791666666666667
JPL_535,0.84,0.791666666666667
JPL_56,0.84,0.791666666666667
JPL_561,0.84,0.75
JPL_563,0.84,0.75
JPL_564,0.84,0.75
JPL_565,0.84,0.75
JPL_566,0.84,0.75
JPL_567,0.84,0.75
JPL_57,0.84,0.875
JPL_58,0.84,0.791666666666667
JPL_59,0.84,0.875
JPL_60,0.84,0.791666666666667
JPL_61,0.84,0.791666666666667
JPL_62,0.84,0.791666666666667
JPL_63,0.84,0.833333333333333
JPL_80,0.84,0.75
JPL_82,0.84,0.75
JPL_84,0.84,0.75
JPL_86,0.84,0.75
JPL_89,0.84,0.708333333333333
JPL_91,0.84,0.708333333333333
JPL_92,0.84,0.666666666666667
JPL_93,0.84,0.708333333333333
JPL_94,0.84,0.666666666666667
JPL_95,0.84,0.708333333333333
JPL_96,0.84,0.625
JPL_97,0.84,0.666666666666667
JPL_98,0.84,0.625
JPL_99,0.84,0.666666666666667
CSR_112,0.8,0.791666666666667
CSR_114,0.8,0.75
CSR_120,0.8,0.75
CSR_124,0.8,0.75
CSR_125,0.8,0.75
CSR_126,0.8,0.75
CSR_127,0.8,0.75
CSR_144,0.8,0.708333333333333
CSR_146,0.8,0.708333333333333
CSR_148,0.8,0.708333333333333
CSR_149,0.8,0.708333333333333
CSR_150,0.8,0.708333333333333
CSR_151,0.8,0.708333333333333
CSR_152,0.8,0.666666666666667
CSR_153,0.8,0.708333333333333
CSR_154,0.8,0.666666666666667
CSR_155,0.8,0.75
CSR_156,0.8,0.666666666666667
CSR_157,0.8,0.666666666666667
CSR_158,0.8,0.666666666666667
CSR_159,0.8,0.708333333333333
CSR_16,0.8,0.708333333333333
CSR_20,0.8,0.708333333333333
CSR_22,0.8,0.75
CSR_256,0.8,0.75
CSR_258,0.8,0.75
CSR_260,0.8,0.75
CSR_262,0.8,0.75
CSR_27,0.8,0.791666666666667
CSR_31,0.8,0.791666666666667
CSR_339,0.8,0.666666666666667
CSR_344,0.8,0.666666666666667
CSR_345,0.8,0.666666666666667
CSR_346,0.8,0.666666666666667
CSR_347,0.8,0.666666666666667
CSR_349,0.8,0.666666666666667
CSR_350,0.8,0.708333333333333
CSR_351,0.8,0.708333333333333
CSR_424,0.8,0.708333333333333
CSR_426,0.8,0.708333333333333
CSR_428,0.8,0.666666666666667
CSR_437,0.8,0.708333333333333
CSR_439,0.8,0.708333333333333
CSR_464,0.8,0.708333333333333
CSR_465,0.8,0.708333333333333
CSR_466,0.8,0.708333333333333
CSR_468,0.8,0.708333333333333
CSR_469,0.8,0.708333333333333
CSR_470,0.8,0.708333333333333
CSR_471,0.8,0.708333333333333
CSR_473,0.8,0.708333333333333
CSR_475,0.8,0.708333333333333
CSR_477,0.8,0.666666666666667
CSR_479,0.8,0.666666666666667
CSR_552,0.8,0.625
CSR_553,0.8,0.625
CSR_554,0.8,0.625
CSR_555,0.8,0.625
CSR_556,0.8,0.625
CSR_557,0.8,0.625
CSR_558,0.8,0.666666666666667
CSR_559,0.8,0.625
CSR_561,0.8,0.625
CSR_562,0.8,0.666666666666667
CSR_563,0.8,0.666666666666667
CSR_564,0.8,0.708333333333333
CSR_565,0.8,0.666666666666667
CSR_566,0.8,0.666666666666667
CSR_567,0.8,0.666666666666667
CSR_568,0.8,0.625
CSR_569,0.8,0.625
CSR_570,0.8,0.625
CSR_571,0.8,0.625
CSR_572,0.8,0.625
CSR_573,0.8,0.625
CSR_574,0.8,0.625
CSR_575,0.8,0.625
CSR_578,0.8,0.666666666666667
CSR_584,0.8,0.625
CSR_585,0.8,0.625
CSR_586,0.8,0.625
CSR_587,0.8,0.625
CSR_590,0.8,0.625
CSR_591,0.8,0.625
CSR_605,0.8,0.625
CSR_607,0.8,0.625
CSR_609,0.8,0.625
CSR_613,0.8,0.625
GFZ_120,0.8,0.75
GFZ_121,0.8,0.75
GFZ_122,0.8,0.708333333333333
GFZ_123,0.8,0.75
GFZ_124,0.8,0.75
GFZ_125,0.8,0.75
GFZ_126,0.8,0.708333333333333
GFZ_127,0.8,0.75
GFZ_144,0.8,0.708333333333333
GFZ_146,0.8,0.708333333333333
GFZ_148,0.8,0.708333333333333
GFZ_150,0.8,0.708333333333333
GFZ_152,0.8,0.666666666666667
GFZ_153,0.8,0.708333333333333
GFZ_154,0.8,0.666666666666667
GFZ_155,0.8,0.666666666666667
GFZ_156,0.8,0.666666666666667
GFZ_157,0.8,0.708333333333333
GFZ_158,0.8,0.666666666666667
GFZ_159,0.8,0.708333333333333
GFZ_16,0.8,0.875
GFZ_18,0.8,0.833333333333333
GFZ_20,0.8,0.875
GFZ_22,0.8,0.875
GFZ_23,0.8,0.875
GFZ_249,0.8,0.75
GFZ_251,0.8,0.75
GFZ_253,0.8,0.75
GFZ_255,0.8,0.75
GFZ_26,0.8,0.833333333333333
GFZ_288,0.8,0.75
GFZ_289,0.8,0.75
GFZ_290,0.8,0.791666666666667
GFZ_291,0.8,0.791666666666667
GFZ_292,0.8,0.791666666666667
GFZ_293,0.8,0.791666666666667
GFZ_294,0.8,0.791666666666667
GFZ_295,0.8,0.791666666666667
GFZ_30,0.8,0.791666666666667
GFZ_408,0.8,0.625
GFZ_410,0.8,0.625
GFZ_411,0.8,0.708333333333333
GFZ_412,0.8,0.625
GFZ_414,0.8,0.625
GFZ_434,0.8,0.75
GFZ_440,0.8,0.708333333333333
GFZ_441,0.8,0.708333333333333
GFZ_443,0.8,0.666666666666667
GFZ_445,0.8,0.708333333333333
GFZ_447,0.8,0.708333333333333
GFZ_464,0.8,0.708333333333333
GFZ_468,0.8,0.708333333333333
GFZ_470,0.8,0.708333333333333
GFZ_471,0.8,0.708333333333333
GFZ_473,0.8,0.708333333333333
GFZ_477,0.8,0.666666666666667
GFZ_479,0.8,0.666666666666667
GFZ_542,0.8,0.666666666666667
GFZ_560,0.8,0.625
GFZ_561,0.8,0.666666666666667
GFZ_562,0.8,0.625
GFZ_563,0.8,0.666666666666667
GFZ_564,0.8,0.625
GFZ_565,0.8,0.625
GFZ_566,0.8,0.625
GFZ_567,0.8,0.625
GFZ_568,0.8,0.625
GFZ_569,0.8,0.666666666666667
GFZ_570,0.8,0.583333333333333
GFZ_571,0.8,0.666666666666667
GFZ_572,0.8,0.625
GFZ_573,0.8,0.625
GFZ_574,0.8,0.583333333333333
GFZ_575,0.8,0.625
GFZ_592,0.8,0.5
GFZ_593,0.8,0.5
GFZ_594,0.8,0.5
GFZ_601,0.8,0.458333333333333
GFZ_604,0.8,0.5
GFZ_606,0.8,0.458333333333333
GFZ_624,0.8,0.541666666666667
GFZ_626,0.8,0.541666666666667
GFZ_632,0.8,0.5
JPL_104,0.8,0.75
JPL_108,0.8,0.791666666666667
JPL_110,0.8,0.791666666666667
JPL_118,0.8,0.75
JPL_144,0.8,0.708333333333333
JPL_145,0.8,0.708333333333333
JPL_146,0.8,0.708333333333333
JPL_147,0.8,0.708333333333333
JPL_148,0.8,0.708333333333333
JPL_149,0.8,0.708333333333333
JPL_150,0.8,0.708333333333333
JPL_151,0.8,0.708333333333333
JPL_152,0.8,0.666666666666667
JPL_153,0.8,0.708333333333333
JPL_154,0.8,0.666666666666667
JPL_155,0.8,0.708333333333333
JPL_156,0.8,0.625
JPL_157,0.8,0.666666666666667
JPL_158,0.8,0.625
JPL_159,0.8,0.666666666666667
JPL_192,0.8,0.75
JPL_193,0.8,0.708333333333333
JPL_194,0.8,0.75
JPL_195,0.8,0.708333333333333
JPL_196,0.8,0.75
JPL_232,0.8,0.791666666666667
JPL_233,0.8,0.791666666666667
JPL_234,0.8,0.791666666666667
JPL_235,0.8,0.791666666666667
JPL_236,0.8,0.791666666666667
JPL_237,0.8,0.791666666666667
JPL_238,0.8,0.791666666666667
JPL_239,0.8,0.791666666666667
JPL_248,0.8,0.708333333333333
JPL_249,0.8,0.75
JPL_250,0.8,0.708333333333333
JPL_251,0.8,0.75
JPL_252,0.8,0.75
JPL_253,0.8,0.75
JPL_254,0.8,0.75
JPL_255,0.8,0.75
JPL_256,0.8,0.625
JPL_257,0.8,0.625
JPL_259,0.8,0.625
JPL_261,0.8,0.625
JPL_263,0.8,0.625
JPL_288,0.8,0.541666666666667
JPL_289,0.8,0.583333333333333
JPL_290,0.8,0.541666666666667
JPL_291,0.8,0.541666666666667
JPL_292,0.8,0.541666666666667
JPL_293,0.8,0.583333333333333
JPL_294,0.8,0.541666666666667
JPL_295,0.8,0.583333333333333
JPL_329,0.8,0.791666666666667
JPL_331,0.8,0.791666666666667
JPL_332,0.8,0.791666666666667
JPL_333,0.8,0.791666666666667
JPL_335,0.8,0.791666666666667
JPL_344,0.8,0.75
JPL_345,0.8,0.75
JPL_346,0.8,0.75
JPL_347,0.8,0.75
JPL_348,0.8,0.75
JPL_349,0.8,0.75
JPL_350,0.8,0.75
JPL_351,0.8,0.708333333333333
JPL_432,0.8,0.791666666666667
JPL_434,0.8,0.791666666666667
JPL_438,0.8,0.791666666666667
JPL_440,0.8,0.75
JPL_441,0.8,0.708333333333333
JPL_442,0.8,0.75
JPL_443,0.8,0.708333333333333
JPL_444,0.8,0.75
JPL_445,0.8,0.75
JPL_446,0.8,0.75
JPL_447,0.8,0.708333333333333
JPL_468,0.8,0.708333333333333
JPL_473,0.8,0.708333333333333
JPL_474,0.8,0.666666666666667
JPL_475,0.8,0.75
JPL_476,0.8,0.666666666666667
JPL_477,0.8,0.75
JPL_478,0.8,0.666666666666667
JPL_479,0.8,0.75
JPL_536,0.8,0.666666666666667
JPL_537,0.8,0.666666666666667
JPL_538,0.8,0.666666666666667
JPL_539,0.8,0.666666666666667
JPL_540,0.8,0.666666666666667
JPL_541,0.8,0.666666666666667
JPL_542,0.8,0.666666666666667
JPL_543,0.8,0.666666666666667
JPL_544,0.8,0.791666666666667
JPL_545,0.8,0.791666666666667
JPL_546,0.8,0.791666666666667
JPL_547,0.8,0.791666666666667
JPL_548,0.8,0.791666666666667
JPL_549,0.8,0.791666666666667
JPL_550,0.8,0.791666666666667
JPL_551,0.8,0.791666666666667
JPL_552,0.8,0.75
JPL_553,0.8,0.75
JPL_554,0.8,0.75
JPL_555,0.8,0.75
JPL_556,0.8,0.75
JPL_557,0.8,0.708333333333333
JPL_558,0.8,0.75
JPL_559,0.8,0.708333333333333
JPL_560,0.8,0.75
JPL_562,0.8,0.75
JPL_572,0.8,0.708333333333333
JPL_573,0.8,0.708333333333333
JPL_586,0.8,0.708333333333333
JPL_588,0.8,0.708333333333333
JPL_590,0.8,0.708333333333333
JPL_592,0.8,0.708333333333333
JPL_593,0.8,0.708333333333333
JPL_594,0.8,0.708333333333333
JPL_595,0.8,0.708333333333333
JPL_596,0.8,0.708333333333333
JPL_597,0.8,0.708333333333333
JPL_598,0.8,0.708333333333333
JPL_599,0.8,0.708333333333333
JPL_600,0.8,0.708333333333333
JPL_601,0.8,0.708333333333333
JPL_602,0.8,0.708333333333333
JPL_603,0.8,0.708333333333333
JPL_604,0.8,0.708333333333333
JPL_605,0.8,0.708333333333333
JPL_606,0.8,0.708333333333333
JPL_607,0.8,0.708333333333333
JPL_88,0.8,0.666666666666667
JPL_90,0.8,0.666666666666667
CSR_122,0.76,0.75
CSR_232,0.76,0.833333333333333
CSR_233,0.76,0.833333333333333
CSR_234,0.76,0.833333333333333
CSR_235,0.76,0.833333333333333
CSR_236,0.76,0.833333333333333
CSR_237,0.76,0.833333333333333
CSR_238,0.76,0.875
CSR_239,0.76,0.875
CSR_257,0.76,0.75
CSR_259,0.76,0.75
CSR_261,0.76,0.75
CSR_263,0.76,0.75
CSR_292,0.76,0.75
CSR_432,0.76,0.708333333333333
CSR_433,0.76,0.708333333333333
CSR_434,0.76,0.708333333333333
CSR_435,0.76,0.708333333333333
CSR_436,0.76,0.666666666666667
CSR_438,0.76,0.708333333333333
CSR_445,0.76,0.625
CSR_446,0.76,0.625
CSR_447,0.76,0.625
CSR_472,0.76,0.666666666666667
CSR_474,0.76,0.666666666666667
CSR_476,0.76,0.666666666666667
CSR_478,0.76,0.666666666666667
CSR_560,0.76,0.666666666666667
CSR_588,0.76,0.625
CSR_592,0.76,0.583333333333333
CSR_593,0.76,0.625
CSR_594,0.76,0.625
CSR_595,0.76,0.625
CSR_596,0.76,0.583333333333333
CSR_597,0.76,0.625
CSR_598,0.76,0.625
CSR_599,0.76,0.625
CSR_600,0.76,0.625
CSR_601,0.76,0.625
CSR_602,0.76,0.625
CSR_603,0.76,0.625
CSR_604,0.76,0.625
CSR_606,0.76,0.625
CSR_608,0.76,0.625
CSR_610,0.76,0.625
CSR_616,0.76,0.625
CSR_620,0.76,0.625
CSR_621,0.76,0.625
CSR_622,0.76,0.625
CSR_624,0.76,0.625
CSR_626,0.76,0.625
CSR_628,0.76,0.625
CSR_629,0.76,0.625
CSR_630,0.76,0.625
CSR_631,0.76,0.625
GFZ_281,0.76,0.75
GFZ_442,0.76,0.708333333333333
GFZ_444,0.76,0.708333333333333
GFZ_446,0.76,0.708333333333333
GFZ_466,0.76,0.708333333333333
GFZ_472,0.76,0.666666666666667
GFZ_474,0.76,0.666666666666667
