centre,aquifer_idx,Study_area,n_cells,n_recipes,aquifer_median_trend_cmyr,aquifer_iqr_trend_cmyr,dominance_R,sign_agree_frac,recipe_mean_trend_cmyr,frac_below_-0.5,frac_below_-1.0,frac_below_-1.5,frac_below_-2.0
CSR,0,Central Parana Basin and Torres Syncline (Guarani Aquifer System),181,640,0.0744167050889246,0.341327924119595,4.58671105784278,0.727373964088398,0.094491716904221,0,0,0,0
CSR,1,Northern Guarani Aquifer (Guarani Aquifer System),141,640,-0.941607331952141,0.529171721796136,0.561987681955552,0.99927969858156,-0.976802129030076,1,0.3890625,0,0
CSR,2,Southwestern Chaco-Lower Parana Basin (Guarani Aquifer System),122,640,-0.0373589656303348,0.318531255733047,8.52623327114832,0.722156762295082,-0.0172045909432634,0,0,0,0
CSR,3,Amazonas Basin and Alter de Chao Aquifer System (Amazon Aquifer System),101,640,0.378970451357239,0.233034651868364,0.614915097031383,0.949690594059406,0.390971480930481,0,0,0,0
CSR,4,Poolowanna Trough and Western Eromanga Basin (Great Artesian Basin),105,640,-0.152288120129863,0.221475543563699,1.45431924285911,0.838616071428571,-0.151234136463428,0,0,0,0
CSR,5,Eastern Eromanga Basin (Great Artesian Basin),106,640,-0.010680758317325,0.211390982912924,19.7917579101132,0.557060731132076,-0.00344738990776201,0,0,0,0
CSR,6,Northern Eromanga Basin (Great Artesian Basin),99,640,-0.0260996223058548,0.203380030980559,7.79245111661771,0.586079545454545,-0.024747139435093,0,0,0,0
CSR,7,Northern High Plains (High Plains),111,640,0.275629455657249,0.561954774405195,2.03880522517157,0.760543355855856,0.258871406633637,0.0203125,0,0,0
CSR,8,Williston Basin (Northern Great Plains),116,640,0.310810196555656,0.640959537775674,2.06222171884537,0.756694504310345,0.282614143565149,0,0,0,0
CSR,9,Central Eromanga Depocenter (Great Artesian Basin),78,640,-0.0702258114072323,0.208601396723657,2.97043768585313,0.631670673076923,-0.0686643146357151,0,0,0,0
CSR,10,Western Parecis Basin (Parecis Basin),71,640,-0.429050749723906,0.196980238144639,0.45910708295323,0.998041373239436,-0.443207970310795,0.2171875,0,0,0
CSR,11,Upper Gangetic Plain (Indo-Gangetic Plain),73,640,-1.38888141581521,1.2422613135727,0.894432958369991,0.996083047945205,-1.71204516355661,1,0.9,0.59375,0.4
CSR,12,Stampriet Kalahari Karoo Aquifer System,73,640,0.172005933068357,0.140609033170787,0.817466180744517,0.960466609589041,0.184382790704349,0,0,0,0
CSR,13,Northcentral Mega Aquifer System (Mega Aquifer System),65,640,-0.372311901341245,0.372047654500898,0.999290254113834,0.850600961538462,-0.338076397128418,0.2671875,0,0,0
CSR,14,Ozark Plateaus Aquifer System,70,640,0.225015639201229,0.442133408483248,1.96490079557472,0.737165178571429,0.201390953823073,0.0125,0,0,0
CSR,15,Western Karoo Basin (Main Karoo Basin),52,640,0.0689640810935726,0.149106628255943,2.16209113340654,0.733413461538462,0.0527367790550856,0,0,0,0
CSR,16,Middle Gangetic Plain (Indo-Gangetic Plain),53,640,-0.715466034573931,0.40237438026852,0.562394803979953,0.960082547169812,-0.723497871934401,0.9015625,0.075,0,0
CSR,17,Northern Mega Aquifer System (Mega Aquifer System),54,640,-0.597662183749033,0.345323080221932,0.577789744125652,0.921961805555556,-0.520662581031131,0.6359375,0,0,0
CSR,18,Canning Basin,47,640,-0.0429519198110649,0.312825061617076,7.28314503736079,0.802094414893617,-0.0050261604960144,0,0,0,0
CSR,19,Central Karoo Basin (Main Karoo Basin),49,640,0.139002619648755,0.183107403133957,1.31729462075355,0.874489795918368,0.166723457612591,0,0,0,0
CSR,20,Southern Carpentaria Basin (Great Artesian Basin),44,640,0.122627531058558,0.184757681267789,1.5066574338805,0.825994318181818,0.119951103693639,0,0,0,0
CSR,21,Eastern Parecis Basin (Parecis Basin),38,640,-0.371054925831475,0.299084790518734,0.806039132477578,0.910402960526316,-0.320200895706965,0.1203125,0,0,0
CSR,22,Eastern Poti and Piaui and Cabecas and Serra Grande Aquifers (Parnaiba Basin),41,640,0.149781450408246,0.282314532446939,1.88484309423803,0.777934451219512,0.118076486790682,0,0,0,0
CSR,23,Wiso Basin (Daly-Wiso-Georgina Basins),40,640,0.39864629095661,0.506842351561138,1.27140867244719,0.9916796875,0.508811078243717,0,0,0,0
CSR,24,Northern Georgina Basin (Daly-Wiso-Georgina Basins),41,640,0.356880607110383,0.350862221164924,0.983136136216003,0.994016768292683,0.416161864128223,0,0,0,0
CSR,25,Dakota Aquifer System,51,640,0.346026909838819,0.578217244507065,1.67101814357849,0.791053921568627,0.312305506413856,0,0,0,0
CSR,26,Arckaringa Basin and Southwestern Great Artesian Basin (Great Artesian Basin),39,640,-0.208021028353341,0.218737256887892,1.05151512142488,0.965184294871795,-0.202452545320433,0,0,0,0
CSR,27,Trans Gangetic Plain (Indo-Gangetic Plain),40,640,-2.55992048642477,2.38414063999676,0.931333864719562,1,-3.24882905434301,1,1,0.875,0.775
CSR,28,Southcentral Mega Aquifer System (Mega Aquifer System),32,640,-0.240364638476326,0.27468133083136,1.14276930488847,0.854541015625,-0.215217211863821,0.0328125,0,0,0
CSR,29,Central Mississippi Embayment (Mississippi Embayment),36,640,0.128421611491697,0.440016283063855,3.42634139186382,0.671354166666667,0.0764716001633557,0.025,0,0,0
CSR,30,Northern Karoo Basin (Main Karoo Basin),32,640,0.141529859756764,0.175063329640022,1.23693565400891,0.907373046875,0.181523379217435,0,0,0,0
CSR,31,Mississippian-Silurian-Devonian Carbonates (Northern Midwest Aquifer System),36,640,0.175638900764784,0.53858683920537,3.06644391908741,0.659071180555556,0.132739008848784,0.0640625,0,0,0
