centre,recipe_idx_per_centre,truncation,filter,gia_model,c20_treatment,c30_treatment,geocenter,spearman_rho_raw,n_aquifers,skill_score,abs_score,global_rank
GFZ,442,96,Swenson_G300,Peltier_ICE6G_D,replaced,original,none,-0.257041476824702,31,0.257041476824702,0.257041476824702,1719
JPL,153,60,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.255826150693144,31,0.255826150693144,0.255826150693144,1720
JPL,120,60,Swenson_G300,Peltier_ICE6G_D,replaced,replaced,none,-0.255623596337884,31,0.255623596337884,0.255623596337884,1721
GFZ,429,96,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.255015933272104,31,0.255015933272104,0.255015933272104,1722
GFZ,431,96,Swenson_G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.255015933272104,31,0.255015933272104,0.255015933272104,1723
GFZ,152,60,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,none,-0.254610824561585,31,0.254610824561585,0.254610824561585,1724
JPL,142,60,Swenson_G500,Geruo_ICE5G_VM2,original,original,none,-0.254408270206325,31,0.254408270206325,0.254408270206325,1725
CSR,111,60,Swenson_G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.254205715851065,31,0.254205715851065,0.254205715851065,1726
GFZ,158,60,Swenson_G500,Peltier_ICE6G_D,original,original,none,-0.254205715851065,31,0.254205715851065,0.254205715851065,1727
GFZ,478,96,Swenson_G500,Peltier_ICE6G_D,original,original,none,-0.254205715851065,31,0.254205715851065,0.254205715851065,1728
JPL,122,60,Swenson_G300,Peltier_ICE6G_D,replaced,original,none,-0.254003161495805,31,0.254003161495805,0.254003161495805,1729
CSR,444,96,Swenson_G300,Peltier_ICE6G_D,original,replaced,none,-0.253395498430026,31,0.253395498430026,0.253395498430026,1730
CSR,446,96,Swenson_G300,Peltier_ICE6G_D,original,original,none,-0.253395498430026,31,0.253395498430026,0.253395498430026,1731
GFZ,460,96,Swenson_G500,Geruo_ICE5G_VM2,original,replaced,none,-0.253395498430026,31,0.253395498430026,0.253395498430026,1732
GFZ,462,96,Swenson_G500,Geruo_ICE5G_VM2,original,original,none,-0.253395498430026,31,0.253395498430026,0.253395498430026,1733
CSR,142,60,Swenson_G500,Geruo_ICE5G_VM2,original,original,none,-0.252787835364246,31,0.252787835364246,0.252787835364246,1734
CSR,456,96,Swenson_G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.252787835364246,31,0.252787835364246,0.252787835364246,1735
CSR,458,96,Swenson_G500,Geruo_ICE5G_VM2,replaced,original,none,-0.252787835364246,31,0.252787835364246,0.252787835364246,1736
GFZ,120,60,Swenson_G300,Peltier_ICE6G_D,replaced,replaced,none,-0.251977617943207,31,0.251977617943207,0.251977617943207,1737
GFZ,122,60,Swenson_G300,Peltier_ICE6G_D,replaced,original,none,-0.251977617943207,31,0.251977617943207,0.251977617943207,1738
CSR,109,60,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.251775063587947,31,0.251775063587947,0.251775063587947,1739
GFZ,471,96,Swenson_G500,Caron_2018,original,original,GravIS,-0.251775063587947,31,0.251775063587947,0.251775063587947,1740
JPL,429,96,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.251167400522168,31,0.251167400522168,0.251167400522168,1741
JPL,431,96,Swenson_G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.251167400522168,31,0.251167400522168,0.251167400522168,1742
CSR,429,96,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.250762291811648,31,0.250762291811648,0.250762291811648,1743
CSR,431,96,Swenson_G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.250762291811648,31,0.250762291811648,0.250762291811648,1744
JPL,107,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.250762291811648,31,0.250762291811648,0.250762291811648,1745
CSR,125,60,Swenson_G300,Peltier_ICE6G_D,original,replaced,GravIS,-0.249546965680089,31,0.249546965680089,0.249546965680089,1746
CSR,127,60,Swenson_G300,Peltier_ICE6G_D,original,original,GravIS,-0.249546965680089,31,0.249546965680089,0.249546965680089,1747
JPL,476,96,Swenson_G500,Peltier_ICE6G_D,original,replaced,none,-0.24934441132483,31,0.24934441132483,0.24934441132483,1748
JPL,478,96,Swenson_G500,Peltier_ICE6G_D,original,original,none,-0.24934441132483,31,0.24934441132483,0.24934441132483,1749
GFZ,109,60,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.24873674825905,31,0.24873674825905,0.24873674825905,1750
GFZ,111,60,Swenson_G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.24873674825905,31,0.24873674825905,0.24873674825905,1751
GFZ,138,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,original,none,-0.24853419390379,31,0.24853419390379,0.24853419390379,1752
JPL,472,96,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,none,-0.248331639548531,31,0.248331639548531,0.248331639548531,1753
JPL,474,96,Swenson_G500,Peltier_ICE6G_D,replaced,original,none,-0.248331639548531,31,0.248331639548531,0.248331639548531,1754
CSR,425,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.247926530838011,31,0.247926530838011,0.247926530838011,1755
CSR,427,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.247926530838011,31,0.247926530838011,0.247926530838011,1756
CSR,140,60,Swenson_G500,Geruo_ICE5G_VM2,original,replaced,none,-0.247521422127491,31,0.247521422127491,0.247521422127491,1757
JPL,156,60,Swenson_G500,Peltier_ICE6G_D,original,replaced,none,-0.247318867772231,31,0.247318867772231,0.247318867772231,1758
JPL,158,60,Swenson_G500,Peltier_ICE6G_D,original,original,none,-0.247318867772231,31,0.247318867772231,0.247318867772231,1759
CSR,136,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.247116313416972,31,0.247116313416972,0.247116313416972,1760
CSR,138,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,original,none,-0.247116313416972,31,0.247116313416972,0.247116313416972,1761
JPL,136,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.247116313416972,31,0.247116313416972,0.247116313416972,1762
JPL,138,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,original,none,-0.247116313416972,31,0.247116313416972,0.247116313416972,1763
JPL,140,60,Swenson_G500,Geruo_ICE5G_VM2,original,replaced,none,-0.247116313416972,31,0.247116313416972,0.247116313416972,1764
CSR,462,96,Swenson_G500,Geruo_ICE5G_VM2,original,original,none,-0.246711204706452,31,0.246711204706452,0.246711204706452,1765
GFZ,156,60,Swenson_G500,Peltier_ICE6G_D,original,replaced,none,-0.245900987285413,31,0.245900987285413,0.245900987285413,1766
GFZ,476,96,Swenson_G500,Peltier_ICE6G_D,original,replaced,none,-0.245900987285413,31,0.245900987285413,0.245900987285413,1767
GFZ,149,60,Swenson_G500,Caron_2018,original,replaced,GravIS,-0.245698432930153,31,0.245698432930153,0.245698432930153,1768
GFZ,151,60,Swenson_G500,Caron_2018,original,original,GravIS,-0.245698432930153,31,0.245698432930153,0.245698432930153,1769
GFZ,469,96,Swenson_G500,Caron_2018,original,replaced,GravIS,-0.245698432930153,31,0.245698432930153,0.245698432930153,1770
CSR,156,60,Swenson_G500,Peltier_ICE6G_D,original,replaced,none,-0.245293324219633,31,0.245293324219633,0.245293324219633,1771
CSR,158,60,Swenson_G500,Peltier_ICE6G_D,original,original,none,-0.245293324219633,31,0.245293324219633,0.245293324219633,1772
GFZ,154,60,Swenson_G500,Peltier_ICE6G_D,replaced,original,none,-0.244888215509114,31,0.244888215509114,0.244888215509114,1773
CSR,440,96,Swenson_G300,Peltier_ICE6G_D,replaced,replaced,none,-0.243875443732815,31,0.243875443732815,0.243875443732815,1774
JPL,109,60,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,GravIS,-0.243875443732815,31,0.243875443732815,0.243875443732815,1775
CSR,105,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.243065226311775,31,0.243065226311775,0.243065226311775,1776
CSR,107,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,GravIS,-0.243065226311775,31,0.243065226311775,0.243065226311775,1777
CSR,473,96,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.242862671956516,31,0.242862671956516,0.242862671956516,1778
CSR,475,96,Swenson_G500,Peltier_ICE6G_D,replaced,original,GravIS,-0.242862671956516,31,0.242862671956516,0.242862671956516,1779
JPL,155,60,Swenson_G500,Peltier_ICE6G_D,replaced,original,GravIS,-0.242862671956516,31,0.242862671956516,0.242862671956516,1780
JPL,105,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,GravIS,-0.242052454535476,31,0.242052454535476,0.242052454535476,1781
GFZ,467,96,Swenson_G500,Caron_2018,replaced,original,GravIS,-0.242052454535476,31,0.242052454535476,0.242052454535476,1782
JPL,111,60,Swenson_G300,Geruo_ICE5G_VM2,original,original,GravIS,-0.241849900180216,31,0.241849900180216,0.241849900180216,1783
CSR,460,96,Swenson_G500,Geruo_ICE5G_VM2,original,replaced,none,-0.241444791469697,31,0.241444791469697,0.241444791469697,1784
GFZ,140,60,Swenson_G500,Geruo_ICE5G_VM2,original,replaced,none,-0.241444791469697,31,0.241444791469697,0.241444791469697,1785
GFZ,142,60,Swenson_G500,Geruo_ICE5G_VM2,original,original,none,-0.241444791469697,31,0.241444791469697,0.241444791469697,1786
GFZ,456,96,Swenson_G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.241039682759177,31,0.241039682759177,0.241039682759177,1787
GFZ,104,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.239419247917099,31,0.239419247917099,0.239419247917099,1788
GFZ,106,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,none,-0.239419247917099,31,0.239419247917099,0.239419247917099,1789
CSR,476,96,Swenson_G500,Peltier_ICE6G_D,original,replaced,none,-0.238811584851319,31,0.238811584851319,0.238811584851319,1790
CSR,478,96,Swenson_G500,Peltier_ICE6G_D,original,original,none,-0.238811584851319,31,0.238811584851319,0.238811584851319,1791
JPL,152,60,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,none,-0.23820392178554,31,0.23820392178554,0.23820392178554,1792
JPL,154,60,Swenson_G500,Peltier_ICE6G_D,replaced,original,none,-0.23820392178554,31,0.23820392178554,0.23820392178554,1793
GFZ,458,96,Swenson_G500,Geruo_ICE5G_VM2,replaced,original,none,-0.23800136743028,31,0.23800136743028,0.23800136743028,1794
CSR,447,96,Swenson_G300,Peltier_ICE6G_D,original,original,GravIS,-0.236786041298721,31,0.236786041298721,0.236786041298721,1795
CSR,152,60,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,none,-0.236178378232942,31,0.236178378232942,0.236178378232942,1796
CSR,154,60,Swenson_G500,Peltier_ICE6G_D,replaced,original,none,-0.236178378232942,31,0.236178378232942,0.236178378232942,1797
CSR,472,96,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,none,-0.236178378232942,31,0.236178378232942,0.236178378232942,1798
CSR,474,96,Swenson_G500,Peltier_ICE6G_D,replaced,original,none,-0.236178378232942,31,0.236178378232942,0.236178378232942,1799
CSR,153,60,Swenson_G500,Peltier_ICE6G_D,replaced,replaced,GravIS,-0.234760497746123,31,0.234760497746123,0.234760497746123,1800
CSR,155,60,Swenson_G500,Peltier_ICE6G_D,replaced,original,GravIS,-0.234760497746123,31,0.234760497746123,0.234760497746123,1801
GFZ,446,96,Swenson_G300,Peltier_ICE6G_D,original,original,none,-0.234557943390863,31,0.234557943390863,0.234557943390863,1802
GFZ,136,60,Swenson_G500,Geruo_ICE5G_VM2,replaced,replaced,none,-0.233342617259304,31,0.233342617259304,0.233342617259304,1803
GFZ,126,60,Swenson_G300,Peltier_ICE6G_D,original,original,none,-0.230304301930407,31,0.230304301930407,0.230304301930407,1804
CSR,439,96,Swenson_G300,Caron_2018,original,original,GravIS,-0.229899193219888,31,0.229899193219888,0.229899193219888,1805
GFZ,424,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.229899193219888,31,0.229899193219888,0.229899193219888,1806
GFZ,426,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,none,-0.229899193219888,31,0.229899193219888,0.229899193219888,1807
GFZ,444,96,Swenson_G300,Peltier_ICE6G_D,original,replaced,none,-0.229291530154108,31,0.229291530154108,0.229291530154108,1808
CSR,445,96,Swenson_G300,Peltier_ICE6G_D,original,replaced,GravIS,-0.229088975798848,31,0.229088975798848,0.229088975798848,1809
CSR,104,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.228076204022549,31,0.228076204022549,0.228076204022549,1810
CSR,106,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,none,-0.228076204022549,31,0.228076204022549,0.228076204022549,1811
GFZ,437,96,Swenson_G300,Caron_2018,original,replaced,GravIS,-0.226253214825211,31,0.226253214825211,0.226253214825211,1812
GFZ,108,60,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,none,-0.225442997404172,31,0.225442997404172,0.225442997404172,1813
GFZ,124,60,Swenson_G300,Peltier_ICE6G_D,original,replaced,none,-0.225037888693652,31,0.225037888693652,0.225037888693652,1814
CSR,424,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.224025116917353,31,0.224025116917353,0.224025116917353,1815
CSR,426,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,none,-0.224025116917353,31,0.224025116917353,0.224025116917353,1816
GFZ,465,96,Swenson_G500,Caron_2018,replaced,replaced,GravIS,-0.223012345141054,31,0.223012345141054,0.223012345141054,1817
GFZ,147,60,Swenson_G500,Caron_2018,replaced,original,GravIS,-0.221999573364755,31,0.221999573364755,0.221999573364755,1818
GFZ,428,96,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,none,-0.221797019009495,31,0.221797019009495,0.221797019009495,1819
GFZ,430,96,Swenson_G300,Geruo_ICE5G_VM2,original,original,none,-0.221797019009495,31,0.221797019009495,0.221797019009495,1820
GFZ,439,96,Swenson_G300,Caron_2018,original,original,GravIS,-0.221391910298975,31,0.221391910298975,0.221391910298975,1821
GFZ,435,96,Swenson_G300,Caron_2018,replaced,original,GravIS,-0.220784247233196,31,0.220784247233196,0.220784247233196,1822
JPL,104,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.219771475456897,31,0.219771475456897,0.219771475456897,1823
JPL,106,60,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,none,-0.219771475456897,31,0.219771475456897,0.219771475456897,1824
JPL,424,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,replaced,none,-0.219568921101637,31,0.219568921101637,0.219568921101637,1825
JPL,426,96,Swenson_G300,Geruo_ICE5G_VM2,replaced,original,none,-0.219568921101637,31,0.219568921101637,0.219568921101637,1826
JPL,428,96,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,none,-0.219568921101637,31,0.219568921101637,0.219568921101637,1827
JPL,430,96,Swenson_G300,Geruo_ICE5G_VM2,original,original,none,-0.219568921101637,31,0.219568921101637,0.219568921101637,1828
CSR,430,96,Swenson_G300,Geruo_ICE5G_VM2,original,original,none,-0.219366366746377,31,0.219366366746377,0.219366366746377,1829
GFZ,433,96,Swenson_G300,Caron_2018,replaced,replaced,GravIS,-0.218353594970078,31,0.218353594970078,0.218353594970078,1830
CSR,428,96,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,none,-0.217340823193779,31,0.217340823193779,0.217340823193779,1831
GFZ,110,60,Swenson_G300,Geruo_ICE5G_VM2,original,original,none,-0.21693571448326,31,0.21693571448326,0.21693571448326,1832
JPL,108,60,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,none,-0.214707616575402,31,0.214707616575402,0.214707616575402,1833
JPL,110,60,Swenson_G300,Geruo_ICE5G_VM2,original,original,none,-0.214707616575402,31,0.214707616575402,0.214707616575402,1834
CSR,108,60,Swenson_G300,Geruo_ICE5G_VM2,original,replaced,none,-0.212884627378063,31,0.212884627378063,0.212884627378063,1835
CSR,110,60,Swenson_G300,Geruo_ICE5G_VM2,original,original,none,-0.212884627378063,31,0.212884627378063,0.212884627378063,1836
GFZ,145,60,Swenson_G500,Caron_2018,replaced,replaced,GravIS,-0.212276964312284,31,0.212276964312284,0.212276964312284,1837
CSR,435,96,Swenson_G300,Caron_2018,replaced,original,GravIS,-0.210656529470205,31,0.210656529470205,0.210656529470205,1838
GFZ,113,60,Swenson_G300,Caron_2018,replaced,replaced,GravIS,-0.210453975114946,31,0.210453975114946,0.210453975114946,1839
GFZ,115,60,Swenson_G300,Caron_2018,replaced,original,GravIS,-0.210453975114946,31,0.210453975114946,0.210453975114946,1840
CSR,437,96,Swenson_G300,Caron_2018,original,replaced,GravIS,-0.210251420759686,31,0.210251420759686,0.210251420759686,1841
JPL,437,96,Swenson_G300,Caron_2018,original,replaced,GravIS,-0.207415659786048,31,0.207415659786048,0.207415659786048,1842
JPL,439,96,Swenson_G300,Caron_2018,original,original,GravIS,-0.207415659786048,31,0.207415659786048,0.207415659786048,1843
CSR,433,96,Swenson_G300,Caron_2018,replaced,replaced,GravIS,-0.20579522494397,31,0.20579522494397,0.20579522494397,1844
CSR,149,60,Swenson_G500,Caron_2018,original,replaced,GravIS,-0.203567127036112,31,0.203567127036112,0.203567127036112,1845
CSR,151,60,Swenson_G500,Caron_2018,original,original,GravIS,-0.203567127036112,31,0.203567127036112,0.203567127036112,1846
CSR,469,96,Swenson_G500,Caron_2018,original,replaced,GravIS,-0.203567127036112,31,0.203567127036112,0.203567127036112,1847
CSR,471,96,Swenson_G500,Caron_2018,original,original,GravIS,-0.203567127036112,31,0.203567127036112,0.203567127036112,1848
CSR,144,60,Swenson_G500,Caron_2018,replaced,replaced,none,-0.202351800904553,31,0.202351800904553,0.202351800904553,1849
CSR,146,60,Swenson_G500,Caron_2018,replaced,original,none,-0.202351800904553,31,0.202351800904553,0.202351800904553,1850
CSR,464,96,Swenson_G500,Caron_2018,replaced,replaced,none,-0.202351800904553,31,0.202351800904553,0.202351800904553,1851
JPL,468,96,Swenson_G500,Caron_2018,original,replaced,none,-0.202351800904553,31,0.202351800904553,0.202351800904553,1852
JPL,470,96,Swenson_G500,Caron_2018,original,original,none,-0.202351800904553,31,0.202351800904553,0.202351800904553,1853
JPL,435,96,Swenson_G300,Caron_2018,replaced,original,GravIS,-0.200933920417734,31,0.200933920417734,0.200933920417734,1854
CSR,117,60,Swenson_G300,Caron_2018,original,replaced,GravIS,-0.200326257351955,31,0.200326257351955,0.200326257351955,1855
CSR,119,60,Swenson_G300,Caron_2018,original,original,GravIS,-0.200326257351955,31,0.200326257351955,0.200326257351955,1856
JPL,117,60,Swenson_G300,Caron_2018,original,replaced,GravIS,-0.200326257351955,31,0.200326257351955,0.200326257351955,1857
JPL,119,60,Swenson_G300,Caron_2018,original,original,GravIS,-0.200326257351955,31,0.200326257351955,0.200326257351955,1858
JPL,148,60,Swenson_G500,Caron_2018,original,replaced,none,-0.200326257351955,31,0.200326257351955,0.200326257351955,1859
JPL,149,60,Swenson_G500,Caron_2018,original,replaced,GravIS,-0.199516039930916,31,0.199516039930916,0.199516039930916,1860
JPL,151,60,Swenson_G500,Caron_2018,original,original,GravIS,-0.199516039930916,31,0.199516039930916,0.199516039930916,1861
GFZ,117,60,Swenson_G300,Caron_2018,original,replaced,GravIS,-0.199313485575656,31,0.199313485575656,0.199313485575656,1862
GFZ,119,60,Swenson_G300,Caron_2018,original,original,GravIS,-0.199313485575656,31,0.199313485575656,0.199313485575656,1863
JPL,464,96,Swenson_G500,Caron_2018,replaced,replaced,none,-0.199110931220396,31,0.199110931220396,0.199110931220396,1864
JPL,466,96,Swenson_G500,Caron_2018,replaced,original,none,-0.199110931220396,31,0.199110931220396,0.199110931220396,1865
CSR,466,96,Swenson_G500,Caron_2018,replaced,original,none,-0.198705822509876,31,0.198705822509876,0.198705822509876,1866
JPL,465,96,Swenson_G500,Caron_2018,replaced,replaced,GravIS,-0.198503268154617,31,0.198503268154617,0.198503268154617,1867
JPL,469,96,Swenson_G500,Caron_2018,original,replaced,GravIS,-0.197490496378317,31,0.197490496378317,0.197490496378317,1868
JPL,471,96,Swenson_G500,Caron_2018,original,original,GravIS,-0.197490496378317,31,0.197490496378317,0.197490496378317,1869
CSR,150,60,Swenson_G500,Caron_2018,original,original,none,-0.196680278957278,31,0.196680278957278,0.196680278957278,1870
CSR,468,96,Swenson_G500,Caron_2018,original,replaced,none,-0.196680278957278,31,0.196680278957278,0.196680278957278,1871
CSR,470,96,Swenson_G500,Caron_2018,original,original,none,-0.196680278957278,31,0.196680278957278,0.196680278957278,1872
